ProfileID,Trial,SymbolIdx,Phase,m_k,z_k,epsilon_true_k,e_meas_k
P2,190,117,POST,0.981111448671412,-19.2057251037262,-17.6337508373177,-0.523259597756448
P2,190,118,POST,0.992542027951562,-18.7249431399977,-17.8149220746686,0.138693603322986
P2,190,119,POST,1,-19.162190353948,-17.9967872958606,-0.116688389435357
P2,190,120,POST,1,-19.9176371837491,-18.1793436587672,-0.689578856329888
P2,190,121,POST,0.985306869514394,-18.2298950133507,-18.3625883046563,1.18140795995769
P2,191,1,PRE,0.511812144067731,-2.92260165876317,-1.94442561950559,0
P2,191,2,PRE,0.565924477462201,-3.18430725013315,-2.03064070440218,-0.17549050647339
P2,191,3,PRE,0.623073866642516,-2.25989848982272,-2.1177535105481,0.836031059982965
P2,191,4,PRE,0.663262059846151,-3.59362221208526,-2.20576344247703,-0.409682730350654
P2,191,5,PRE,0.67549904533158,-2.2316640903247,-2.29466988345028,1.04118183238317
P2,191,6,PRE,0.667018795088623,-4.00033568594259,-2.38447219547289,-0.637687451212124
P2,191,7,PRE,0.687878900166784,-2.62575127092902,-2.47516971929151,0.827594487620083
P2,191,8,PRE,0.677062920892451,-4.45162770194644,-2.56676177445581,-0.906689888233054
P2,191,9,PRE,1,-2.99771290550727,-2.65924765927172,0.639710793022035
P2,191,10,PRE,1,-3.73257101875461,-2.75262665089349,-0.00176832860353837
P2,191,11,PRE,1,-3.51168575929879,-2.84689800525095,0.313388285209748
P2,191,12,PRE,1,-3.53138384651052,-2.9420609571309,0.388853149877967
P2,191,13,PRE,1,-4.37972658438777,-3.03811472021298,-0.363435824917201
P2,191,14,PRE,1,-4.10756674998271,-3.13505848701112,0.00566777628599624
P2,191,15,PRE,1,-4.80972349329704,-3.23289142894145,-0.598656025098006
P2,191,16,PRE,1,-4.04957177962894,-3.33161269635296,0.260216955981606
P2,191,17,PRE,1,-5.71608469010981,-3.43122141851948,-1.30668723233275
P2,191,18,PRE,1,-4.31357607466223,-3.53171670367569,0.196316668271047
P2,191,19,PRE,1,-4.15453526572638,-3.63309763903708,0.456738412568277
P2,191,20,PRE,1,-4.73596997548241,-3.73536329081059,-0.022430645414234
P2,191,21,PRE,1,-4.92357324631665,-3.83851270423463,-0.106884502824437
P2,191,22,PRE,1,-5.16387337973522,-3.9425449035857,-0.243152436891942
P2,191,23,PRE,1,-5.55075762367666,-4.0474588922077,-0.525122692211375
P2,191,24,PRE,1,-6.20957638695186,-4.15325365253061,-1.07814669516367
P2,191,25,PRE,0.986004585862134,-4.42869098172229,-4.25992814612774,0.809413203663039
P2,191,26,PRE,0.986004585862134,-6.45839589991337,-4.36748131368647,-1.11273854696931
P2,191,27,PRE,1,-4.74827683597626,-4.47591207505749,0.705811278338814
P2,191,28,PRE,1,-5.44953247923871,-4.58521932928413,0.113862889302998
P2,191,29,PRE,1,-5.41809957669923,-4.69540195463436,0.255478417192713
P2,191,30,PRE,1,-5.81113663762612,-4.80645880863539,-0.0265017897331461
P2,191,31,PRE,1,-5.48452022019758,-4.91838872804307,0.412044547103071
P2,191,32,PRE,1,-6.16317367866179,-5.03119052894174,-0.15380711046246
P2,191,33,PRE,1,-6.32872356010047,-5.14486300674166,-0.205684514101227
P2,191,34,PRE,1,-6.8999638700999,-5.25940493620158,-0.662382894640729
P2,191,35,PRE,1,-6.13126660586722,-5.37481507146609,0.221724504856455
P2,191,36,PRE,1,-6.12926223816437,-5.49109214609489,0.340005947188105
P2,191,37,PRE,1,-7.78693098583677,-5.60823487307616,-1.20052007350303
P2,191,38,PRE,1,-6.78672046733333,-5.72624194488114,-0.0823024831946109
P2,191,39,PRE,1,-6.78013318297824,-5.84511203349081,0.0431548897701539
P2,191,40,PRE,1,-7.35322906935318,-5.96484379042916,-0.410209239666428
P2,191,41,PRE,1,-7.72841868283789,-6.08543584676191,-0.664806796818396
P2,191,42,PRE,0.98090812817584,-6.90996808463209,-6.20688681320303,0.275094767828526
P2,191,43,PRE,0.98090812817584,-8.26332794956193,-6.32919528004816,-0.955956630256186
P2,191,44,PRE,1,-7.35692356913712,-6.45235981726255,0.0736122873830185
P2,191,45,PRE,1,-7.40677401745107,-6.57637897457164,0.147780996378152
P2,191,46,FADE,1,-6.77932112753841,-6.7012512813811,0.900106193100275
P2,191,47,FADE,0.954671345032888,-8.82045105088189,-6.82697524687814,-1.01529976474616
P2,191,48,FADE,0.954671345032888,-8.63529242270577,-6.95354936007675,-0.703567023371432
P2,191,49,FADE,0.980694393730467,-9.23343472474184,-7.08097208978842,-1.17428659569584
P2,191,50,FADE,0.890643049752168,-7.85696413727228,-7.20924188476335,0.330453786748653
P2,191,51,FADE,0.840772755581442,-7.89358953930697,-7.33835717359455,0.422943673545161
P2,191,52,FADE,0.780063633102685,-7.09384639794942,-7.46831636490963,1.3526460062178
P2,191,53,FADE,0.705273566517413,-8.85658093104718,-7.59911784725098,-0.279287044538612
P2,191,54,FADE,0.617272376702943,-9.86692254873282,-7.73075998923822,-1.15798652023701
P2,191,55,FADE,0.597441767641529,-10.1660324602269,-7.86324113953629,-1.32461528143307
P2,191,56,FADE,0.69780997025396,-8.87403962098655,-7.99655962690871,0.100696045179736
P2,191,57,FADE,0.751831963743314,-9.30842287277914,-8.13071376028152,-0.199533073240036
P2,191,58,FADE,0.80104637385207,-9.43498472454421,-8.2657018287513,-0.191106856535318
P2,191,59,FADE,0.829913134368337,-7.71230989518246,-8.40152210165979,1.66738824573491
P2,191,60,FADE,0.847041321608652,-9.88275498627577,-8.53817282862046,-0.366406118397721
P2,191,61,FADE,0.915603447973951,-10.8520794271415,-8.67565223949729,-1.19825114838664
P2,191,62,FADE,0.977499109858415,-9.79200110994687,-8.81395854458322,0.000133473893938252
P2,191,63,FADE,1,-10.1045338395819,-8.95308993450161,-0.173267865822695
P2,191,64,FADE,1,-10.0368691961297,-9.0930445803421,0.0343514234699596
P2,191,65,POST,1,-10.7733652109447,-9.23382063368727,-0.561368537999834
P2,191,66,POST,0.989447700488165,-9.53587228530912,-9.37541622661531,0.817719980563772
P2,191,67,POST,0.989447700488165,-11.1741654084493,-9.51782947176394,-0.678159897427763
P2,191,68,POST,1,-10.5617887116734,-9.66105846240772,0.077445789991903
P2,191,69,POST,1,-10.8458934099192,-9.80510127250334,-0.0626160981582542
P2,191,70,POST,1,-11.3266563503006,-9.94995595663095,-0.398524354412091
P2,191,71,POST,1,-11.2298942597204,-10.0956205501941,-0.156097670268737
P2,191,72,POST,1,-12.3219478838858,-10.2420930693556,-1.1016787752726
P2,191,73,POST,1,-10.6743256676787,-10.3893715111498,0.693221882728703
P2,191,74,POST,1,-11.3364668211861,-10.5374538534528,0.179163071524284
P2,191,75,POST,1,-11.4658902906606,-10.6863380551134,0.198623803710449
P2,191,76,POST,1,-11.8029545374585,-10.8360220559822,0.0112435577813219
P2,191,77,POST,1,-11.8164661697036,-10.9865037768877,0.148213646441659
P2,191,78,POST,1,-12.2363206846043,-11.1377811198334,-0.120363525513293
P2,191,79,POST,1,-12.3341800922606,-11.2898519678808,-0.066152085122182
P2,191,80,POST,1,-13.1994860781488,-11.4427141852849,-0.778595853606374
P2,191,81,POST,1,-12.7432081008575,-11.5963656175504,-0.168666444049547
P2,191,82,POST,1,-12.5075372487635,-11.7508040914824,0.221442881976474
P2,191,83,POST,1,-12.815349205358,-11.9060274152076,0.0688542491072024
P2,191,84,POST,1,-13.0796742601934,-12.0620333782329,-0.0394648427029143
P2,191,85,POST,1,-13.8554201018866,-12.2188197515252,-0.658424311103802
P2,191,86,POST,0.99361589881329,-12.3740950936589,-12.3763842875491,0.980465233147777
P2,191,87,POST,0.99361589881329,-14.2348505055822,-12.5347247202852,-0.721949746039416
P2,191,88,POST,1,-13.2831973367993,-12.6938387653714,0.388817467829726
P2,191,89,POST,1,-13.3378182674167,-12.8537241200632,0.494081891904111
P2,191,90,POST,1,-13.5838834084886,-13.0143784633265,0.408671094095537
P2,191,91,POST,1,-13.7852108880968,-13.1757994558992,0.368764607059978
P2,191,92,POST,1,-14.6932223279898,-13.3379847403177,-0.377061548414597
P2,191,93,POST,1,-15.03360802813,-13.5009319410822,-0.55450004779023
P2,191,94,POST,1,-14.8169003992261,-13.6646386645154,-0.174085695453114
P2,191,95,POST,1,-14.5555450434027,-13.8291024990078,0.251733494862711
P2,191,96,POST,1,-15.2711534173616,-13.9943210149536,-0.298656363150455
P2,191,97,POST,1,-15.8273634812096,-14.1602917648864,-0.688895677065561
P2,191,98,POST,1,-15.145318003486,-14.3270122834904,0.159870319261993
P2,191,99,POST,1,-15.3484587279362,-14.4944800876052,0.124197398926635
P2,191,100,POST,1,-15.436876108335,-14.6626926764686,0.203992607391134
P2,191,101,POST,1,-15.874644284571,-14.8316475316017,-0.0648207137116845
P2,191,102,POST,1,-16.2311876188502,-15.001342116908,-0.251669462684694
P2,191,103,POST,1,-16.6909997500731,-15.171773878774,-0.541049832041468
P2,191,104,POST,1,-16.0820873808939,-15.3429402460912,0.239028904454889
P2,191,105,POST,1,-16.2571144089522,-15.5148386303594,0.235900260664812
P2,191,106,POST,1,-16.4725843779796,-15.6874664257085,0.193058086986477
P2,191,107,POST,1,-16.3808932226033,-15.8608210089248,0.458103825579103
P2,191,108,POST,1,-16.4813132568192,-16.0348997396405,0.531762522078802
P2,191,109,POST,1,-17.0061643640533,-16.2096999602799,0.181711635484161
P2,191,110,POST,1,-17.5035347219567,-16.3852189961347,-0.140139686564455
P2,191,111,POST,1,-18.5163440458974,-16.5614541555232,-0.976713851116612
P2,191,112,POST,1,-17.6177078435318,-16.7384027297164,0.0988709254421973
P2,191,113,POST,1,-17.7359071353179,-16.9160619930651,0.158330897004765
P2,191,114,POST,1,-18.7483898753615,-17.0944292031177,-0.675784632986213
P2,191,115,POST,0.989286881605721,-17.1483528057122,-17.2735016005721,1.10332483411743
P2,191,116,POST,0.989286881605721,-18.6499194514086,-17.4532764095421,-0.218467002608902
P2,191,117,POST,1,-18.4302838104106,-17.6337508373177,0.181643066164613
P2,191,118,POST,1,-18.1125191319671,-17.8149220746686,0.680578981959124
P2,191,119,POST,1,-18.9002878954483,-17.9967872958606,0.0746754396698961
P2,191,120,POST,1,-19.1177953445204,-18.1793436587672,0.0397243535043685
P2,191,121,POST,1,-19.6174999397924,-18.3625883046563,-0.276735595878506
P2,192,1,PRE,0.461142036956437,-2.99185408977051,-1.94442561950559,0
P2,192,2,PRE,0.527153355705187,-2.31014690835739,-2.03064070440218,0.767922266309719
P2,192,3,PRE,0.657211750230153,-3.21560800018415,-2.1177535105481,-0.0504260193711201
P2,192,4,PRE,0.687710182890814,-2.82704738648175,-2.20576344247703,0.426144526260205
P2,192,5,PRE,0.677959071486235,-3.8058397149049,-2.29466988345028,-0.463741361189689
P2,192,6,PRE,0.683717883543272,-2.62379667623331,-2.38447219547289,0.808103989504509
P2,192,7,PRE,0.67890245162523,-4.16972093955505,-2.47516971929151,-0.647122749998608
P2,192,8,PRE,0.69258964669716,-3.69909126155169,-2.56676177445581,-0.0849010168309574
P2,192,9,PRE,1,-3.99261407093403,-2.65924765927172,-0.285937941397375
P2,192,10,PRE,1,-4.16704592959202,-2.75262665089349,-0.366990808433604
P2,192,11,PRE,1,-4.67239996815774,-2.84689800525095,-0.778073492641854
P2,192,12,PRE,0.929798805112182,-2.73745887887821,-2.9420609571309,1.25203054851762
P2,192,13,PRE,0.929798805112182,-4.68400376317445,-3.03811472021298,-0.598460572696539
P2,192,14,PRE,0.945539154263851,-2.72517330489137,-3.13505848701112,1.45731365238468
P2,192,15,PRE,0.945539154263851,-4.6605867418349,-3.23289142894145,-0.380266842628521
P2,192,16,PRE,1,-4.84872777200746,-3.33161269635296,-0.469686605389571
P2,192,17,PRE,0.999138834340857,-3.38110507139005,-3.43122141851948,1.09754481739436
P2,192,18,PRE,0.995616010178011,-5.42644008096188,-3.53171670367569,-0.847294907021264
P2,192,19,PRE,0.996474139487161,-3.83540622213253,-3.63309763903708,0.845119887169473
P2,192,20,PRE,0.980226411002957,-5.56680365058589,-3.73536329081059,-0.784011889510376
P2,192,21,PRE,0.980226411002957,-5.09757788504588,-3.83851270423463,-0.211636710546323
P2,192,22,PRE,1,-5.62003838327923,-3.9425449035857,-0.630065009428602
P2,192,23,PRE,1,-5.31374933625609,-4.0474588922077,-0.218861973783459
P2,192,24,PRE,0.976858385486996,-4.78626654823455,-4.15325365253061,0.414415574560988
P2,192,25,PRE,0.976858385486996,-5.67851917172012,-4.25992814612774,-0.371162555327446
P2,192,26,PRE,0.987024211295352,-4.91165242414324,-4.36748131368647,0.503257359808163
P2,192,27,PRE,0.987024211295352,-6.25188800662684,-4.47591207505749,-0.728547461304425
P2,192,28,PRE,1,-5.74954464167288,-4.58521932928413,-0.116896842123824
P2,192,29,PRE,1,-5.25878229166744,-4.69540195463436,0.484048133231844
P2,192,30,PRE,1,-5.94386363247544,-4.80645880863539,-0.0899763535751212
P2,192,31,PRE,1,-5.7081274581839,-4.91838872804307,0.2576897401241
P2,192,32,PRE,1,-5.95275531794429,-5.03119052894174,0.12586368126238
P2,192,33,PRE,1,-6.05836606219665,-5.14486300674166,0.133925414809939
P2,192,34,PRE,1,-6.78321329492723,-5.25940493620158,-0.476379888460713
P2,192,35,PRE,0.98870735180209,-5.38141367969984,-5.37481507146609,1.04082986203117
P2,192,36,PRE,0.98870735180209,-6.80025286894911,-5.49109214609489,-0.261732252589287
P2,192,37,PRE,0.983569219589344,-7.93208674495403,-5.60823487307616,-1.27642340161294
P2,192,38,PRE,0.983569219589344,-6.62165724236138,-5.72624194488114,0.152013172784686
P2,192,39,PRE,1,-6.70363342329254,-5.84511203349081,0.188907080463198
P2,192,40,PRE,1,-7.08329608898682,-5.96484379042916,-0.0710238282927227
P2,192,41,PRE,1,-7.33509003894873,-6.08543584676191,-0.202225721921887
P2,192,42,PRE,1,-7.64886713358493,-6.20688681320303,-0.394551850116977
P2,192,43,PRE,0.961721676341372,-6.24265315793334,-6.32919528004816,1.13397059237975
P2,192,44,PRE,0.961721676341372,-8.33484259593618,-6.45235981726255,-0.835054308408701
P2,192,45,PRE,1,-7.51451673085827,-6.57637897457164,0.109290713978299
P2,192,46,FADE,0.996122130788552,-7.26148336144374,-6.7012512813811,0.487196390202289
P2,192,47,FADE,0.996122130788552,-7.18898942477088,-6.82697524687814,0.685414292372196
P2,192,48,FADE,0.99359807652379,-7.79789408957044,-6.95354936007675,0.203083740771235
P2,192,49,FADE,0.971709189843225,-7.81542141024184,-7.08097208978842,0.312979149811504
P2,192,50,FADE,0.916660601804937,-8.45078129531406,-7.20924188476335,-0.194110940285782
P2,192,51,FADE,0.824017127279523,-9.25801967218153,-7.33835717359455,-0.872234028322056
P2,192,52,FADE,0.792028688437637,-7.51567749164582,-7.46831636490963,1.00006734352874
P2,192,53,FADE,0.757839461238737,-9.20985887732972,-7.59911784725098,-0.563312559813808
P2,192,54,FADE,0.655039590515209,-8.00061988628927,-7.73075998923822,0.77756857321388
P2,192,55,FADE,0.637136399798425,-8.54528770876285,-7.86324113953629,0.365381901038372
P2,192,56,FADE,0.670948545278659,-10.2791873954267,-7.99655962690871,-1.23519929825305
P2,192,57,FADE,0.68681224934926,-10.1702252694055,-8.13071376028152,-0.992083038859031
P2,192,58,FADE,0.6997472402804,-8.93315520042734,-8.2657018287513,0.379975098588895
P2,192,59,FADE,0.753503731858686,-8.67562214622803,-8.40152210165979,0.773328425696688
P2,192,60,FADE,0.854627339211702,-10.6733894676557,-8.53817282862046,-1.08778816877028
P2,192,61,FADE,0.916455864215567,-9.25783412863173,-8.67565223949729,0.465246581130485
P2,192,62,FADE,0.94571448775905,-10.1064334355363,-8.81395854458322,-0.245046420688118
P2,192,63,FADE,0.974005721959907,-10.2098176758109,-8.95308993450161,-0.209299271044323
P2,192,64,FADE,0.996055826440771,-10.8427079678762,-9.0930445803421,-0.702234917269125
P2,192,65,POST,0.97831621941288,-9.99286288317415,-9.23382063368727,0.288386220778047
P2,192,66,POST,0.951485127713567,-9.32731823046751,-9.37541622661531,1.09552646641272
P2,192,67,POST,0.971815494259012,-11.1638740706079,-9.51782947176394,-0.59861612857906
P2,192,68,POST,0.999219885438447,-10.5130676432307,-9.66105846240772,0.195419289441942
P2,192,69,POST,1,-11.0325971708322,-9.80510127250334,-0.180067428063952
P2,192,70,POST,1,-10.6436792844706,-9.94995595663095,0.353705142425321
P2,192,71,POST,1,-11.3899944761465,-10.0956205501941,-0.246945455687452
P2,192,72,POST,1,-11.8775635418397,-10.2420930693556,-0.588042002219115
P2,192,73,POST,0.984398420384525,-11.2763141314071,-10.3893715111498,0.160485850007687
P2,192,74,POST,0.984398420384525,-10.7798509338679,-10.5374538534528,0.805031389849905
P2,192,75,POST,0.993571414094633,-12.6120152694954,-10.6863380551134,-0.878248744117057
P2,192,76,POST,0.993571414094633,-11.7090429920246,-10.8360220559822,0.174407534222595
P2,192,77,POST,1,-11.7436354183383,-10.9865037768877,0.290296828814304
P2,192,78,POST,1,-12.6176074738746,-11.1377811198334,-0.432397883776284
P2,192,79,POST,1,-12.9360922732448,-11.2898519678808,-0.598811835099058
P2,192,80,POST,0.992160268164948,-11.7120094396846,-11.4427141852849,0.778133215865148
P2,192,81,POST,0.992160268164948,-11.5524433378886,-11.5963656175504,1.09135074992669
P2,192,82,POST,0.978985426993239,-13.4925571173225,-11.7508040914824,-0.694324555575143
P2,192,83,POST,0.978985426993239,-13.3074549624184,-11.9060274152076,-0.353999076945881
P2,192,84,POST,1,-13.2181472384828,-12.0620333782329,-0.108685389985057
P2,192,85,POST,1,-13.5358204274093,-12.2188197515252,-0.26957220561923
P2,192,86,POST,0.995275183562353,-13.2944910300461,-12.3763842875491,0.129321727767929
P2,192,87,POST,0.995275183562353,-12.6366516006985,-12.5347247202852,0.945501589851563
P2,192,88,POST,0.980100633593671,-14.6346118062473,-12.6938387653714,-0.893344570610964
P2,192,89,POST,0.980100633593671,-13.6423265305433,-12.8537241200632,0.25882605978485
P2,192,90,POST,1,-14.4565980634608,-13.0143784633265,-0.394791129869338
P2,192,91,POST,1,-14.4129137342083,-13.1757994558992,-0.18968580804416
P2,192,92,POST,0.989650661172241,-14.0486838999405,-13.3379847403177,0.336729310642109
P2,192,93,POST,0.986493564070764,-13.3401741391986,-13.5009319410822,1.20818627214846
P2,192,94,POST,0.979565939787051,-15.2924408245629,-13.6646386645154,-0.580373689782551
P2,192,95,POST,0.982700866259805,-14.8852456276245,-13.8291024990078,-0.00871465835179386
P2,192,96,POST,1,-14.8337179767757,-13.9943210149536,0.208031508442838
P2,192,97,POST,1,-14.9935946646301,-14.1602917648864,0.21412557052121
P2,192,98,POST,1,-16.1269876554922,-14.3270122834904,-0.752546901736846
P2,192,99,POST,1,-14.7272383317383,-14.4944800876052,0.814670226131877
P2,192,100,POST,0.982000659260265,-16.9439775087369,-14.6626926764686,-1.23385636200336
P2,192,101,POST,0.982000659260265,-15.7305041653601,-14.8316475316017,0.14857183650655
P2,192,102,POST,1,-16.7551172283788,-15.001342116908,-0.706346641205872
P2,192,103,POST,0.960035096264781,-14.9333273203676,-15.171773878774,1.28587502867132
P2,192,104,POST,0.960035096264781,-16.940021892959,-15.3429402460912,-0.549653176602934
P2,192,105,POST,1,-16.4362381685293,-15.5148386303594,0.126028932095085
P2,192,106,POST,1,-16.0257848872371,-15.6874664257085,0.709110008736381
P2,192,107,POST,1,-16.6729612539882,-15.8608210089248,0.235288225201586
P2,192,108,POST,1,-17.0108946513372,-16.0348997396405,0.0714335585681596
P2,192,109,POST,1,-17.7466874141173,-16.2096999602799,-0.489558983572493
P2,192,110,POST,1,-18.308547017909,-16.3852189961347,-0.875899551509459
P2,192,111,POST,1,-16.9539964420593,-16.5614541555232,0.654886183728909
P2,192,112,POST,1,-17.663735459148,-16.7384027297164,0.122095740833302
P2,192,113,POST,1,-17.9148248982774,-16.9160619930651,0.0486655650525805
P2,192,114,POST,1,-18.6364571919373,-17.0944292031177,-0.494599518554729
P2,192,115,POST,0.978005203151184,-17.0371712932542,-17.2735016005721,1.28375877758281
P2,192,116,POST,0.978005203151184,-18.6761355069562,-17.4532764095421,-0.17543062714919
P2,192,117,POST,0.996584875495292,-19.5752501305293,-17.6337508373177,-0.894070822946736
P2,192,118,POST,0.996584875495292,-19.1036229002499,-17.8149220746686,-0.241272355316402
P2,192,119,POST,1,-19.5552040112428,-17.9967872958606,-0.510988245117275
P2,192,120,POST,0.968448618776649,-18.744431716885,-18.1793436587672,0.482340412147098
P2,192,121,POST,0.968448618776649,-20.2820629103978,-18.3625883046563,-0.872046135476538
P2,193,1,PRE,0.505523419252688,-2.92419670376693,-1.94442561950559,0
P2,193,2,PRE,0.567347405156711,-3.14743264557381,-2.03064070440218,-0.137020856910285
P2,193,3,PRE,0.640784555065302,-3.26619086904071,-2.1177535105481,-0.168666274231259
P2,193,4,PRE,0.636261426918016,-2.15139564921435,-2.20576344247703,1.03413887752402
P2,193,5,PRE,0.664241768949997,-3.53734500682122,-2.29466988345028,-0.262904039109594
P2,193,6,PRE,0.70129994675516,-3.90949800758721,-2.38447219547289,-0.545254727852982
P2,193,7,PRE,0.697946965082434,-3.67331848882062,-2.47516971929151,-0.218377685267765
P2,193,8,PRE,0.693904663913074,-3.06025879559222,-2.56676177445581,0.486274063124927
P2,193,9,PRE,1,-3.45616662135341,-2.65924765927172,0.182852122179664
P2,193,10,PRE,1,-3.77186493004523,-2.75262665089349,-0.0394671948903942
P2,193,11,PRE,1,-3.25048724718719,-2.84689800525095,0.576181842325106
P2,193,12,PRE,1,-3.77964511470257,-2.9420609571309,0.14218692668967
P2,193,13,PRE,1,-4.17801538803795,-3.03811472021298,-0.160129583563627
P2,193,14,PRE,1,-4.48029815964991,-3.13505848701112,-0.365468588377439
P2,193,15,PRE,1,-4.98861120541077,-3.23289142894145,-0.77594869220797
P2,193,16,PRE,1,-4.38098839611573,-3.33161269635296,-0.0696046155014294
P2,193,17,PRE,1,-3.61942743649631,-3.43122141851948,0.791565066284514
P2,193,18,PRE,1,-4.92066682409683,-3.53171670367569,-0.409179036159793
P2,193,19,PRE,1,-4.4842301093648,-3.63309763903708,0.128638613933621
P2,193,20,PRE,1,-4.84728806653944,-3.73536329081059,-0.132153691467507
P2,193,21,PRE,1,-4.54786201588258,-3.83851270423463,0.270421772613397
P2,193,22,PRE,1,-5.11885817645352,-3.9425449035857,-0.196542188606477
P2,193,23,PRE,1,-4.97913852194191,-4.0474588922077,0.0480914545271371
P2,193,24,PRE,1,-5.72491371238659,-4.15325365253061,-0.591888975594637
P2,193,25,PRE,0.979455683887691,-4.03204635451882,-4.25992814612774,1.20765287587027
P2,193,26,PRE,0.979455683887691,-5.32702869538685,-4.36748131368647,0.0202237025609708
P2,193,27,PRE,1,-6.35849291232724,-4.47591207505749,-0.90280975300841
P2,193,28,PRE,1,-4.98851872287568,-4.58521932928413,0.576471690669794
P2,193,29,PRE,1,-5.04033381180503,-4.69540195463436,0.634839227090679
P2,193,30,PRE,0.977518730834827,-6.83419180836824,-4.80645880863539,-1.0479619154715
P2,193,31,PRE,0.977518730834827,-5.68761587947005,-4.91838872804307,0.210543932834363
P2,193,32,PRE,1,-6.42168166149917,-5.03119052894174,-0.410720048296081
P2,193,33,PRE,1,-6.9965783640242,-5.14486300674166,-0.871944273021191
P2,193,34,PRE,0.982084035643574,-5.34237726457776,-5.25940493620158,0.896798755885164
P2,193,35,PRE,0.982084035643574,-7.30895562147832,-5.37481507146609,-0.954369465750892
P2,193,36,PRE,1,-5.80710543583712,-5.49109214609489,0.663757794519118
P2,193,37,PRE,1,-6.46510092894864,-5.60823487307616,0.122905028388857
P2,193,38,PRE,1,-5.98385651009118,-5.72624194488114,0.7221565190513
P2,193,39,PRE,0.979696411529681,-7.7300596918096,-5.84511203349081,-0.905176574057443
P2,193,40,PRE,0.979696411529681,-7.30917103791925,-5.96484379042916,-0.364556163228746
P2,193,41,PRE,1,-7.63476394246515,-6.08543584676191,-0.569557011441892
P2,193,42,PRE,0.979694870044161,-6.53627821979064,-6.20688681320303,0.650379677673729
P2,193,43,PRE,0.979694870044161,-8.1674514629044,-6.32919528004816,-0.858485098594897
P2,193,44,PRE,0.990605151712753,-6.70202506613158,-6.45235981726255,0.730105835392315
P2,193,45,PRE,0.972279955645265,-8.51807055905688,-6.57637897457164,-0.961920500223896
P2,193,46,FADE,0.981501008715932,-7.32594962419055,-6.7012512813811,0.355072741451899
P2,193,47,FADE,1,-7.30688289112582,-6.82697524687814,0.499863440013662
P2,193,48,FADE,0.999454686345557,-7.18213738800698,-6.95354936007675,0.751183056331112
P2,193,49,FADE,0.987832921403079,-8.09106928145978,-7.08097208978842,-0.030326107410013
P2,193,50,FADE,0.965940670143098,-8.18189004290622,-7.20924188476335,0.00712292611847243
P2,193,51,FADE,0.891515373229223,-9.01294150941256,-7.33835717359455,-0.694813251556673
P2,193,52,FADE,0.783520212046698,-6.97551468762452,-7.46831636490963,1.47257276154646
P2,193,53,FADE,0.664423870915791,-9.45968910983291,-7.59911784725098,-0.880800178320588
P2,193,54,FADE,0.603882227409493,-9.15473374346534,-7.73075998923822,-0.444202669965773
P2,193,55,FADE,0.659394587950675,-9.81688752129337,-7.86324113953629,-0.973875297495737
P2,193,56,FADE,0.725422332146786,-9.12425679609301,-7.99655962690871,-0.147926084922958
P2,193,57,FADE,0.669505797415036,-8.93726885136048,-8.13071376028152,0.173215993182382
P2,193,58,FADE,0.659939612085285,-10.0217496393812,-8.2657018287513,-0.776276726368537
P2,193,59,FADE,0.711702755478463,-8.66887954771193,-8.40152210165979,0.7124136382092
P2,193,60,FADE,0.790677862941988,-8.3016771909651,-8.53817282862046,1.21626672191671
P2,193,61,FADE,0.873554130402758,-10.5744298135045,-8.67565223949729,-0.919006489745875
P2,193,62,FADE,0.928827439911058,-9.65358934557693,-8.81395854458322,0.140140283267633
P2,193,63,FADE,0.997290016377401,-9.86837539063032,-8.95308993450161,0.0644856281326378
P2,193,64,FADE,0.997290016377401,-9.96269663086179,-9.0930445803421,0.110119033741658
P2,193,65,POST,1,-10.7637004013196,-9.23382063368727,-0.550108683371023
P2,193,66,POST,1,-10.0034308542749,-9.37541622661531,0.351756456601758
P2,193,67,POST,1,-11.5279765406324,-9.51782947176394,-1.03037598460715
P2,193,68,POST,1,-10.2531942817126,-9.66105846240772,0.387635264956503
P2,193,69,POST,1,-11.0320446294981,-9.80510127250334,-0.247172272733456
P2,193,70,POST,1,-10.7431429154456,-9.94995595663095,0.186584125446662
P2,193,71,POST,1,-11.3368622304658,-10.0956205501941,-0.261470596010403
P2,193,72,POST,1,-12.0013383635613,-10.2420930693556,-0.779474209944306
P2,193,73,POST,1,-10.3439001261495,-10.3893715111498,1.02524246926162
P2,193,74,POST,1,-12.4530010215311,-10.5374538534528,-0.935776083816959
P2,193,75,POST,1,-11.3494852156172,-10.6863380551134,0.31662392375757
P2,193,76,POST,1,-12.1273800652105,-10.8360220559822,-0.311586924966951
P2,193,77,POST,1,-12.1188269753762,-10.9865037768877,-0.152552114227197
P2,193,78,POST,1,-12.5014685989679,-11.1377811198334,-0.383916394873095
P2,193,79,POST,0.999025798433531,-12.0859651929163,-11.2898519678808,0.183657859225816
P2,193,80,POST,0.999025798433531,-13.2186379040785,-11.4427141852849,-0.796152634532261
P2,193,81,POST,1,-12.1504270414583,-11.5963656175504,0.425709660353485
P2,193,82,POST,1,-12.2101179083571,-11.7508040914824,0.520457267386645
P2,193,83,POST,1,-12.7740990069534,-11.9060274152076,0.111699492515607
P2,193,84,POST,1,-13.2786312275842,-12.0620333782329,-0.236826765089996
P2,193,85,POST,1,-13.582608227845,-12.2188197515252,-0.384017392058441
P2,193,86,POST,1,-13.9889055979733,-12.3763842875491,-0.632750226162896
